code_module,code_presentation,id_student,date_submitted,is_banked,exam,exam_cutoff,assessment_name,exam_cutoff_week,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,course_credits,module_presentation_length,credits_other,educ_band,region_band,is_repeating,ocas,sum_score,num_submitted,num_banked,ocas_rel,date_registration,pct_weeks_active,pct_weeks_online,credits_other_band,mod_pres,is_pass,TMA 1,TMA 2,TMA 3,TMA 4,TMA 5,TMA 6,CMA 1,CMA 2,CMA 3,CMA 4,CMA 5,CMA 6,CMA 7
CCC,2014B,585397,230,0,78.0,241.0,Exam,35,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,8879.0,673.0,8.0,0.0,88.79,-17.0,0.8857142857142857,0.8857142857142857,"[1, 60)",CCC_2014B,True,90.0,96.0,91.0,88.0,,,60.0,85.0,83.0,80.0,,,
CCC,2014B,585455,237,0,78.0,241.0,Exam,35,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,Scotland,NEW,8352.0,674.0,8.0,0.0,83.52,-208.0,0.8857142857142857,0.8857142857142857,"[1, 60)",CCC_2014B,True,80.0,86.0,85.0,79.0,,,90.0,80.0,85.0,89.0,,,
CCC,2014B,585695,234,0,100.0,241.0,Exam,35,M,South West Region,A Level or Equivalent,60-70%,0-35,0,90,Disabled,Distinction,30,241,60,1_ALevel,England,NEW,9682.0,783.0,8.0,0.0,96.82,-181.0,0.8,0.8,"[60, 600)",CCC_2014B,True,98.0,89.0,100.0,98.0,,,100.0,98.0,100.0,100.0,,,
CCC,2014B,585709,230,0,80.0,241.0,Exam,35,F,South West Region,A Level or Equivalent,40-50%,0-35,0,90,Non-Disabled,Pass,30,241,60,1_ALevel,England,NEW,2737.0,408.0,5.0,0.0,27.37,-109.0,1.0,1.0,"[60, 600)",CCC_2014B,True,84.0,,,,,,90.0,71.0,83.0,80.0,,,
CCC,2014B,587783,230,0,80.0,241.0,Exam,35,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,Non-Disabled,Pass,30,241,90,0_lower_ALevel,England,NEW,9446.0,740.0,8.0,0.0,94.46,-24.0,0.8857142857142857,0.8857142857142857,"[60, 600)",CCC_2014B,True,98.0,98.0,95.0,89.0,,,70.0,100.0,94.0,96.0,,,
CCC,2014B,587911,230,0,70.0,241.0,Exam,35,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,9003.0,702.0,8.0,0.0,90.03,-45.0,0.9428571428571428,0.9428571428571428,"[1, 60)",CCC_2014B,True,100.0,100.0,94.0,81.0,,,80.0,83.0,90.0,74.0,,,
CCC,2014B,588219,230,0,26.0,241.0,Exam,35,M,South East Region,Lower Than A Level,50-60%,0-35,0,90,Non-Disabled,Fail,30,241,60,0_lower_ALevel,England,NEW,4579.0,358.0,8.0,0.0,45.79,-236.0,0.6857142857142857,0.6857142857142857,"[60, 600)",CCC_2014B,False,60.0,49.0,54.0,38.0,,,50.0,19.0,40.0,48.0,,,
CCC,2014B,588274,234,0,100.0,241.0,Exam,35,M,West Midlands Region,A Level or Equivalent,70-80%,35+,0,120,Non-Disabled,Distinction,30,241,90,1_ALevel,England,NEW,9814.0,789.0,8.0,0.0,98.14,-178.0,1.0,1.0,"[60, 600)",CCC_2014B,True,100.0,98.0,96.0,99.0,,,100.0,100.0,100.0,96.0,,,
CCC,2014B,588402,230,0,38.0,241.0,Exam,35,M,Wales,Lower Than A Level,60-70%,35+,0,60,Non-Disabled,Fail,30,241,30,0_lower_ALevel,Wales,NEW,6255.0,513.0,8.0,0.0,62.55,-28.0,0.8571428571428571,0.8571428571428571,"[1, 60)",CCC_2014B,False,64.0,81.0,62.0,42.0,,,70.0,83.0,57.0,54.0,,,
CCC,2014B,588430,230,0,62.0,241.0,Exam,35,M,North Region,Lower Than A Level,60-70%,0-35,0,90,Non-Disabled,Pass,30,241,60,0_lower_ALevel,England,NEW,5549.0,411.0,7.0,0.0,55.49,-226.0,0.7714285714285715,0.7714285714285715,"[60, 600)",CCC_2014B,True,62.0,68.0,69.0,47.0,,,50.0,77.0,38.0,,,,
CCC,2014B,588473,230,0,88.0,241.0,Exam,35,M,East Anglian Region,HE Qualification,20-30%,0-35,0,30,Non-Disabled,Distinction,30,241,0,2_higher_ALevel,England,NEW,9332.0,731.0,8.0,0.0,93.32,-25.0,0.7428571428571429,0.7428571428571429,"[0, 1)",CCC_2014B,True,100.0,98.0,94.0,91.0,,,80.0,98.0,85.0,85.0,,,
CCC,2014B,588524,230,0,78.0,241.0,Exam,35,M,Scotland,HE Qualification,70-80%,0-35,0,60,Non-Disabled,Pass,30,241,30,2_higher_ALevel,Scotland,NEW,6400.0,481.0,8.0,0.0,64.0,-82.0,0.5714285714285714,0.5714285714285714,"[1, 60)",CCC_2014B,True,64.0,74.0,62.0,64.0,,,40.0,72.0,53.0,52.0,,,
CCC,2014B,588676,236,0,62.0,241.0,Exam,35,M,Scotland,HE Qualification,80-90%,0-35,0,90,Non-Disabled,Pass,30,241,60,2_higher_ALevel,Scotland,NEW,6067.0,501.0,8.0,0.0,60.67,-120.0,0.8285714285714286,0.8285714285714286,"[60, 600)",CCC_2014B,True,80.0,69.0,53.0,47.0,,,50.0,87.0,63.0,52.0,,,
CCC,2014B,588707,230,0,90.0,241.0,Exam,35,F,Wales,A Level or Equivalent,60-70%,0-35,0,150,Non-Disabled,Distinction,30,241,120,1_ALevel,Wales,NEW,8936.0,704.0,8.0,0.0,89.36,-68.0,0.5714285714285714,0.5714285714285714,"[60, 600)",CCC_2014B,True,98.0,92.0,88.0,90.0,,,80.0,94.0,92.0,70.0,,,
CCC,2014B,589525,230,0,100.0,241.0,Exam,35,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,Disabled,Distinction,30,241,30,1_ALevel,England,NEW,9770.0,787.0,8.0,0.0,97.7,-172.0,0.8857142857142857,0.8857142857142857,"[1, 60)",CCC_2014B,True,100.0,97.0,95.0,99.0,,,100.0,100.0,100.0,96.0,,,
CCC,2014B,590914,234,0,28.0,241.0,Exam,35,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Non-Disabled,Fail,30,241,30,1_ALevel,England,NEW,3747.0,336.0,7.0,0.0,37.47,-23.0,0.4857142857142857,0.4857142857142857,"[1, 60)",CCC_2014B,False,58.0,,61.0,41.0,,,60.0,67.0,49.0,0.0,,,
CCC,2014B,591375,230,0,90.0,241.0,Exam,35,M,Scotland,A Level or Equivalent,80-90%,35+,0,60,Non-Disabled,Distinction,30,241,30,1_ALevel,Scotland,NEW,9644.0,780.0,8.0,0.0,96.44,-204.0,0.5142857142857142,0.5142857142857142,"[1, 60)",CCC_2014B,True,100.0,99.0,93.0,94.0,,,100.0,100.0,94.0,100.0,,,
CCC,2014B,591388,234,0,98.0,241.0,Exam,35,M,West Midlands Region,HE Qualification,60-70%,0-35,0,60,Non-Disabled,Distinction,30,241,30,2_higher_ALevel,England,NEW,9178.0,738.0,8.0,0.0,91.78,-218.0,0.8857142857142857,0.8857142857142857,"[1, 60)",CCC_2014B,True,92.0,92.0,92.0,89.0,,,90.0,100.0,92.0,91.0,,,
CCC,2014B,592007,230,0,26.0,241.0,Exam,35,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,Non-Disabled,Fail,30,241,90,1_ALevel,England,NEW,3746.0,322.0,8.0,0.0,37.46,-82.0,0.8,0.8,"[60, 600)",CCC_2014B,False,42.0,40.0,29.0,33.0,,,40.0,60.0,30.0,48.0,,,
CCC,2014B,592151,230,0,72.0,241.0,Exam,35,M,South Region,Lower Than A Level,60-70%,0-35,0,60,Non-Disabled,Pass,30,241,30,0_lower_ALevel,England,NEW,7203.0,589.0,8.0,0.0,72.03,-23.0,0.6857142857142857,0.6857142857142857,"[1, 60)",CCC_2014B,True,86.0,80.0,75.0,53.0,,,70.0,87.0,77.0,61.0,,,
CCC,2014B,592775,230,0,46.0,241.0,Exam,35,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,30,Non-Disabled,Pass,30,241,0,2_higher_ALevel,England,NEW,7932.0,646.0,8.0,0.0,79.32,-103.0,0.8857142857142857,0.8857142857142857,"[0, 1)",CCC_2014B,True,84.0,88.0,66.0,74.0,,,70.0,92.0,81.0,91.0,,,
CCC,2014B,592776,234,0,58.0,241.0,Exam,35,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,7985.0,639.0,8.0,0.0,79.85,-50.0,0.8,0.8,"[1, 60)",CCC_2014B,True,88.0,90.0,79.0,70.0,,,80.0,81.0,68.0,83.0,,,
CCC,2014B,592961,230,0,96.0,241.0,Exam,35,M,North Western Region,HE Qualification,40-50%,35+,0,60,Non-Disabled,Distinction,30,241,30,2_higher_ALevel,England,NEW,7332.0,662.0,7.0,0.0,73.32,-24.0,0.9428571428571428,0.9428571428571428,"[1, 60)",CCC_2014B,True,98.0,,93.0,91.0,,,90.0,98.0,92.0,100.0,,,
CCC,2014B,593103,230,0,60.0,241.0,Exam,35,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,Non-Disabled,Pass,30,241,90,1_ALevel,England,NEW,6590.0,526.0,7.0,0.0,65.9,-208.0,0.6,0.6,"[60, 600)",CCC_2014B,True,82.0,80.0,74.0,46.0,,,70.0,80.0,94.0,,,,
CCC,2014B,593823,230,0,88.0,241.0,Exam,35,M,East Anglian Region,HE Qualification,60-70%,35+,0,90,Non-Disabled,Distinction,30,241,60,2_higher_ALevel,England,NEW,8863.0,712.0,8.0,0.0,88.63,-95.0,1.0,1.0,"[60, 600)",CCC_2014B,True,94.0,95.0,91.0,79.0,,,90.0,97.0,75.0,91.0,,,
CCC,2014B,593972,230,0,56.0,241.0,Exam,35,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,7609.0,606.0,8.0,0.0,76.09,-210.0,0.8285714285714286,0.8285714285714286,"[1, 60)",CCC_2014B,True,76.0,70.0,87.0,82.0,,,100.0,61.0,73.0,57.0,,,
CCC,2014B,593995,230,0,94.0,241.0,Exam,35,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,Non-Disabled,Distinction,30,241,30,1_ALevel,England,NEW,9303.0,732.0,8.0,0.0,93.03,-92.0,0.9428571428571428,0.9428571428571428,"[1, 60)",CCC_2014B,True,100.0,94.0,95.0,91.0,,,80.0,93.0,88.0,91.0,,,
CCC,2014B,594044,230,0,84.0,241.0,Exam,35,M,Wales,HE Qualification,80-90%,0-35,0,90,Non-Disabled,Pass,30,241,60,2_higher_ALevel,Wales,NEW,7260.0,611.0,8.0,0.0,72.6,-22.0,0.8571428571428571,0.8571428571428571,"[60, 600)",CCC_2014B,True,90.0,89.0,33.0,82.0,,,80.0,94.0,67.0,76.0,,,
CCC,2014B,594157,234,0,60.0,241.0,Exam,35,M,South Region,A Level or Equivalent,10-20,35+,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,2428.0,333.0,5.0,0.0,24.28,-79.0,0.9428571428571428,0.9428571428571428,"[1, 60)",CCC_2014B,True,88.0,,,,,,40.0,84.0,69.0,52.0,,,
CCC,2014B,594371,237,0,74.0,241.0,Exam,35,M,North Region,Post Graduate Qualification,0,0-35,0,30,Non-Disabled,Pass,30,241,0,2_higher_ALevel,England,NEW,8278.0,659.0,8.0,0.0,82.78,-121.0,0.7428571428571429,0.7428571428571429,"[0, 1)",CCC_2014B,True,94.0,89.0,83.0,73.0,,,70.0,98.0,78.0,74.0,,,
CCC,2014B,595164,230,0,42.0,241.0,Exam,35,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Disabled,Pass,30,241,90,1_ALevel,England,NEW,6957.0,532.0,8.0,0.0,69.57,-204.0,0.6571428571428571,0.6571428571428571,"[60, 600)",CCC_2014B,True,86.0,84.0,82.0,40.0,,,30.0,89.0,67.0,54.0,,,
CCC,2014B,595189,230,0,96.0,241.0,Exam,35,M,Scotland,A Level or Equivalent,90-100%,35+,0,60,Non-Disabled,Distinction,30,241,30,1_ALevel,Scotland,NEW,8842.0,721.0,8.0,0.0,88.42,-143.0,0.8,0.8,"[1, 60)",CCC_2014B,True,96.0,96.0,87.0,71.0,,,80.0,98.0,100.0,93.0,,,
CCC,2014B,595659,230,0,80.0,241.0,Exam,35,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,Non-Disabled,Pass,30,241,60,1_ALevel,England,NEW,6796.0,511.0,8.0,0.0,67.96,-25.0,0.6,0.6,"[60, 600)",CCC_2014B,True,90.0,81.0,63.0,69.0,,,50.0,64.0,55.0,39.0,,,
CCC,2014B,595797,230,0,76.0,241.0,Exam,35,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,8378.0,668.0,8.0,0.0,83.78,-82.0,0.6571428571428571,0.6571428571428571,"[1, 60)",CCC_2014B,True,96.0,85.0,88.0,74.0,,,70.0,100.0,81.0,74.0,,,
CCC,2014B,595847,230,0,94.0,241.0,Exam,35,M,Wales,HE Qualification,0-10%,0-35,0,120,Non-Disabled,Pass,30,241,90,2_higher_ALevel,Wales,NEW,8338.0,651.0,8.0,0.0,83.38,-138.0,0.7428571428571429,0.7428571428571429,"[60, 600)",CCC_2014B,True,76.0,77.0,83.0,91.0,,,60.0,100.0,77.0,87.0,,,
CCC,2014B,595986,230,0,40.0,241.0,Exam,35,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,Non-Disabled,Pass,30,241,90,1_ALevel,England,NEW,5061.0,460.0,8.0,0.0,50.61,-200.0,0.8,0.8,"[60, 600)",CCC_2014B,True,64.0,45.0,34.0,43.0,,,50.0,91.0,74.0,59.0,,,
CCC,2014B,596157,236,0,52.0,241.0,Exam,35,M,London Region,Lower Than A Level,40-50%,0-35,0,240,Non-Disabled,Pass,30,241,210,0_lower_ALevel,England,NEW,6385.0,540.0,8.0,0.0,63.85,-64.0,1.0,1.0,"[60, 600)",CCC_2014B,True,68.0,66.0,58.0,55.0,,,70.0,89.0,75.0,59.0,,,
CCC,2014B,596731,230,0,64.0,241.0,Exam,35,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,Non-Disabled,Pass,30,241,60,1_ALevel,England,NEW,5093.0,407.0,8.0,0.0,50.93,-198.0,0.9428571428571428,0.9428571428571428,"[60, 600)",CCC_2014B,True,72.0,65.0,39.0,40.0,,,30.0,71.0,29.0,61.0,,,
CCC,2014B,596947,234,0,20.0,241.0,Exam,35,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,90,Non-Disabled,Fail,30,241,60,0_lower_ALevel,England,NEW,5173.0,378.0,6.0,0.0,51.73,-67.0,0.34285714285714286,0.34285714285714286,"[60, 600)",CCC_2014B,False,88.0,93.0,,67.0,,,20.0,59.0,51.0,,,,
CCC,2014B,597403,230,0,54.0,241.0,Exam,35,M,North Western Region,A Level or Equivalent,10-20,0-35,0,90,Non-Disabled,Pass,30,241,60,1_ALevel,England,NEW,3653.0,390.0,6.0,0.0,36.53,-139.0,0.6857142857142857,0.6857142857142857,"[60, 600)",CCC_2014B,True,84.0,,,63.0,,,60.0,73.0,71.0,39.0,,,
CCC,2014B,597926,238,0,100.0,241.0,Exam,35,F,South Region,A Level or Equivalent,90-100%,0-35,0,240,Non-Disabled,Distinction,30,241,210,1_ALevel,England,NEW,9757.0,783.0,8.0,0.0,97.57,-22.0,0.6571428571428571,0.6571428571428571,"[60, 600)",CCC_2014B,True,98.0,97.0,99.0,96.0,,,100.0,93.0,100.0,100.0,,,
CCC,2014B,598113,234,0,58.0,241.0,Exam,35,M,Ireland,HE Qualification,0,0-35,0,120,Non-Disabled,Pass,30,241,90,2_higher_ALevel,Ireland,NEW,4743.0,431.0,8.0,0.0,47.43,-23.0,0.6285714285714286,0.6285714285714286,"[60, 600)",CCC_2014B,True,70.0,35.0,32.0,55.0,,,70.0,63.0,54.0,52.0,,,
CCC,2014B,598321,230,0,84.0,241.0,Exam,35,M,South Region,HE Qualification,80-90%,35+,0,60,Non-Disabled,Pass,30,241,30,2_higher_ALevel,England,NEW,8435.0,634.0,8.0,0.0,84.35,-50.0,0.8857142857142857,0.8857142857142857,"[1, 60)",CCC_2014B,True,82.0,91.0,88.0,83.0,,,50.0,87.0,88.0,65.0,,,
CCC,2014B,598662,230,0,86.0,241.0,Exam,35,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,Scotland,NEW,6973.0,541.0,8.0,0.0,69.73,-178.0,0.5714285714285714,0.5714285714285714,"[1, 60)",CCC_2014B,True,82.0,76.0,69.0,73.0,,,70.0,69.0,54.0,48.0,,,
CCC,2014B,598860,230,0,94.0,241.0,Exam,35,F,London Region,Lower Than A Level,20-30%,0-35,0,90,Non-Disabled,Distinction,30,241,60,0_lower_ALevel,England,NEW,9306.0,730.0,8.0,0.0,93.06,-68.0,0.9428571428571428,0.9428571428571428,"[60, 600)",CCC_2014B,True,96.0,99.0,89.0,94.0,,,80.0,98.0,96.0,78.0,,,
CCC,2014B,599275,230,0,26.0,241.0,Exam,35,M,Scotland,A Level or Equivalent,90-100%,0-35,0,90,Non-Disabled,Fail,30,241,60,1_ALevel,Scotland,NEW,7370.0,528.0,7.0,0.0,73.7,-15.0,0.6,0.6,"[60, 600)",CCC_2014B,False,56.0,83.0,74.0,70.0,,,,88.0,74.0,83.0,,,
CCC,2014B,599857,234,0,68.0,241.0,Exam,35,M,Scotland,Lower Than A Level,20-30%,35+,0,90,Non-Disabled,Pass,30,241,60,0_lower_ALevel,Scotland,NEW,6617.0,547.0,8.0,0.0,66.17,-147.0,0.9142857142857143,0.9142857142857143,"[60, 600)",CCC_2014B,True,80.0,77.0,41.0,67.0,,,60.0,69.0,83.0,70.0,,,
CCC,2014B,599958,230,0,68.0,241.0,Exam,35,F,South East Region,HE Qualification,40-50%,0-35,0,150,Non-Disabled,Pass,30,241,120,2_higher_ALevel,England,NEW,7727.0,607.0,8.0,0.0,77.27,-97.0,0.9714285714285714,0.9714285714285714,"[60, 600)",CCC_2014B,True,68.0,78.0,78.0,72.0,,,50.0,89.0,85.0,87.0,,,
CCC,2014B,600073,234,0,82.0,241.0,Exam,35,M,Ireland,A Level or Equivalent,0,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,Ireland,NEW,8613.0,697.0,8.0,0.0,86.13,-15.0,0.9714285714285714,0.9714285714285714,"[1, 60)",CCC_2014B,True,100.0,96.0,80.0,82.0,,,100.0,75.0,77.0,87.0,,,
CCC,2014B,600335,230,0,58.0,241.0,Exam,35,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,6633.0,528.0,8.0,0.0,66.33,-148.0,0.9428571428571428,0.9428571428571428,"[1, 60)",CCC_2014B,True,74.0,74.0,64.0,51.0,,,40.0,71.0,69.0,85.0,,,
CCC,2014B,600945,230,0,44.0,241.0,Exam,35,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,Scotland,NEW,7631.0,614.0,8.0,0.0,76.31,-144.0,0.8857142857142857,0.8857142857142857,"[1, 60)",CCC_2014B,True,88.0,87.0,77.0,68.0,,,90.0,77.0,73.0,54.0,,,
CCC,2014B,600987,234,0,44.0,241.0,Exam,35,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,6221.0,517.0,8.0,0.0,62.21,-124.0,0.6857142857142857,0.6857142857142857,"[1, 60)",CCC_2014B,True,92.0,82.0,34.0,58.0,,,60.0,83.0,54.0,54.0,,,
CCC,2014B,601224,230,0,42.0,241.0,Exam,35,M,Scotland,HE Qualification,90-100%,0-35,0,90,Non-Disabled,Pass,30,241,60,2_higher_ALevel,Scotland,NEW,7342.0,586.0,8.0,0.0,73.42,-130.0,0.7428571428571429,0.7428571428571429,"[60, 600)",CCC_2014B,True,80.0,82.0,72.0,61.0,,,60.0,76.0,85.0,70.0,,,
CCC,2014B,601872,230,0,64.0,241.0,Exam,35,M,East Anglian Region,A Level or Equivalent,40-50%,35+,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,2761.0,414.0,5.0,0.0,27.61,-138.0,0.8,0.8,"[1, 60)",CCC_2014B,True,78.0,,,,,,90.0,89.0,83.0,74.0,,,
CCC,2014B,601949,234,0,40.0,241.0,Exam,35,M,Scotland,HE Qualification,40-50%,35+,0,30,Non-Disabled,Pass,30,241,0,2_higher_ALevel,Scotland,NEW,5063.0,382.0,8.0,0.0,50.63,-22.0,0.7142857142857143,0.7142857142857143,"[0, 1)",CCC_2014B,True,46.0,37.0,40.0,84.0,,,40.0,53.0,58.0,24.0,,,
CCC,2014B,602042,237,0,100.0,241.0,Exam,35,M,North Region,Post Graduate Qualification,0,35+,0,30,Non-Disabled,Distinction,30,241,0,2_higher_ALevel,England,NEW,9868.0,794.0,8.0,0.0,98.68,-40.0,0.9428571428571428,0.9428571428571428,"[0, 1)",CCC_2014B,True,100.0,97.0,98.0,99.0,,,100.0,100.0,100.0,100.0,,,
CCC,2014B,602133,230,0,86.0,241.0,Exam,35,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,2735.0,388.0,5.0,0.0,27.35,-156.0,0.9142857142857143,0.9142857142857143,"[1, 60)",CCC_2014B,True,78.0,,,,,,60.0,87.0,85.0,78.0,,,
CCC,2014B,602718,230,0,34.0,241.0,Exam,35,M,Scotland,Post Graduate Qualification,50-60%,0-35,0,60,Non-Disabled,Fail,30,241,30,2_higher_ALevel,Scotland,NEW,4321.0,388.0,8.0,0.0,43.21,-163.0,0.7714285714285715,0.7714285714285715,"[1, 60)",CCC_2014B,False,60.0,21.0,43.0,41.0,,,40.0,73.0,58.0,52.0,,,
CCC,2014B,602902,230,0,44.0,241.0,Exam,35,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,90,Non-Disabled,Pass,30,241,60,0_lower_ALevel,England,NEW,7975.0,633.0,8.0,0.0,79.75,-24.0,0.5428571428571428,0.5428571428571428,"[60, 600)",CCC_2014B,True,88.0,89.0,82.0,71.0,,,80.0,85.0,79.0,59.0,,,
CCC,2014B,602913,234,0,56.0,241.0,Exam,35,F,Yorkshire Region,A Level or Equivalent,30-40%,35+,0,90,Non-Disabled,Pass,30,241,60,1_ALevel,England,NEW,7278.0,546.0,8.0,0.0,72.78,-25.0,0.6,0.6,"[60, 600)",CCC_2014B,True,94.0,88.0,84.0,52.0,,,40.0,80.0,69.0,39.0,,,
CCC,2014B,603477,230,0,66.0,241.0,Exam,35,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,Non-Disabled,Pass,30,241,30,2_higher_ALevel,England,NEW,6014.0,466.0,8.0,0.0,60.14,-47.0,0.9428571428571428,0.9428571428571428,"[1, 60)",CCC_2014B,True,52.0,55.0,71.0,56.0,,,40.0,74.0,55.0,63.0,,,
CCC,2014B,604517,234,0,48.0,241.0,Exam,35,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,Non-Disabled,Pass,30,241,30,0_lower_ALevel,Scotland,NEW,7241.0,546.0,8.0,0.0,72.41,-46.0,0.7142857142857143,0.7142857142857143,"[1, 60)",CCC_2014B,True,90.0,76.0,72.0,81.0,,,60.0,63.0,50.0,54.0,,,
CCC,2014B,604571,230,0,68.0,241.0,Exam,35,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,Non-Disabled,Pass,30,241,90,0_lower_ALevel,England,NEW,4064.0,349.0,5.0,0.0,40.64,-29.0,0.5714285714285714,0.5714285714285714,"[60, 600)",CCC_2014B,True,86.0,81.0,,38.0,,,80.0,,64.0,,,,
CCC,2014B,604723,230,0,96.0,241.0,Exam,35,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,Non-Disabled,Pass,30,241,60,1_ALevel,England,NEW,7803.0,503.0,6.0,0.0,78.03,-115.0,0.2857142857142857,0.2857142857142857,"[60, 600)",CCC_2014B,True,82.0,95.0,93.0,81.0,,,,69.0,83.0,,,,
CCC,2014B,604997,234,0,68.0,241.0,Exam,35,F,Scotland,HE Qualification,70-80%,0-35,0,60,Non-Disabled,Pass,30,241,30,2_higher_ALevel,Scotland,NEW,5185.0,467.0,6.0,0.0,51.85,-27.0,0.6857142857142857,0.6857142857142857,"[1, 60)",CCC_2014B,True,90.0,58.0,79.0,,,,80.0,79.0,81.0,,,,
CCC,2014B,605144,230,0,84.0,241.0,Exam,35,M,Scotland,HE Qualification,80-90%,0-35,0,90,Non-Disabled,Pass,30,241,60,2_higher_ALevel,Scotland,NEW,6395.0,570.0,8.0,0.0,63.95,-151.0,0.8285714285714286,0.8285714285714286,"[60, 600)",CCC_2014B,True,88.0,89.0,54.0,31.0,,,100.0,89.0,67.0,52.0,,,
CCC,2014B,605266,230,0,100.0,241.0,Exam,35,F,London Region,A Level or Equivalent,40-50%,0-35,0,90,Non-Disabled,Pass,30,241,60,1_ALevel,England,NEW,7814.0,674.0,8.0,0.0,78.14,-163.0,0.8,0.8,"[60, 600)",CCC_2014B,True,78.0,58.0,83.0,76.0,,,100.0,94.0,98.0,87.0,,,
CCC,2014B,605571,234,0,74.0,241.0,Exam,35,F,Scotland,HE Qualification,70-80%,35+,0,90,Non-Disabled,Pass,30,241,60,2_higher_ALevel,Scotland,NEW,9024.0,731.0,8.0,0.0,90.24,-18.0,1.0,1.0,"[60, 600)",CCC_2014B,True,92.0,91.0,83.0,92.0,,,90.0,100.0,92.0,91.0,,,
CCC,2014B,605688,230,0,96.0,241.0,Exam,35,M,South Region,A Level or Equivalent,30-40%,35+,0,60,Non-Disabled,Distinction,30,241,30,1_ALevel,England,NEW,8476.0,683.0,8.0,0.0,84.76,-36.0,0.7142857142857143,0.7142857142857143,"[1, 60)",CCC_2014B,True,94.0,88.0,81.0,85.0,,,90.0,98.0,77.0,70.0,,,
CCC,2014B,605703,230,0,94.0,241.0,Exam,35,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,Non-Disabled,Distinction,30,241,60,1_ALevel,England,NEW,8643.0,673.0,8.0,0.0,86.43,-46.0,0.9714285714285714,0.9714285714285714,"[60, 600)",CCC_2014B,True,94.0,99.0,98.0,61.0,,,60.0,87.0,83.0,91.0,,,
CCC,2014B,606282,230,0,62.0,241.0,Exam,35,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Disabled,Pass,30,241,30,1_ALevel,England,NEW,3198.0,349.0,5.0,0.0,31.98,-161.0,0.8,0.8,"[1, 60)",CCC_2014B,True,,,,61.0,,,60.0,88.0,73.0,67.0,,,
CCC,2014B,606444,230,0,96.0,241.0,Exam,35,F,North Western Region,Lower Than A Level,40-50%,0-35,0,90,Non-Disabled,Distinction,30,241,60,0_lower_ALevel,England,NEW,9229.0,721.0,8.0,0.0,92.29,-22.0,0.8285714285714286,0.8285714285714286,"[60, 600)",CCC_2014B,True,98.0,99.0,92.0,90.0,,,80.0,91.0,88.0,83.0,,,
CCC,2014B,606665,230,0,32.0,241.0,Exam,35,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,Non-Disabled,Fail,30,241,60,1_ALevel,England,NEW,4319.0,399.0,8.0,0.0,43.19,-27.0,0.7428571428571429,0.7428571428571429,"[60, 600)",CCC_2014B,False,66.0,44.0,24.0,34.0,,,50.0,67.0,75.0,39.0,,,
